Date,USE_SMSV_EMASO,USSC_SMSV_EMASO,UST_SMSV_EMASO,LTB_SMSV_EMASO,USR_SMSV_EMASO,GC_SMSV_EMASO,BC_SMSV_EMASO,TSE_SMSV_EMASO
2015-12-01,0.8269164709668022,0.6564969419249839,1.554402315315084,-0.059157907479493385,0.8646148266168484,-1.5909885245085171,-3.2867039180871207,0.7355064919103323
2016-01-01,0.295575085380597,-0.45895000361176674,0.9236666586018116,-0.19803173327218665,0.7862145839854495,-1.3133019935274663,-3.9575813606023837,0.16550147852558492
2016-02-01,-0.5205254136392858,-1.9071492996949722,-0.4137869509948015,1.3525306435337185,0.2076230610424027,0.002882890065730198,-4.023945454362722,-0.764740148665501
2016-03-01,-0.3894063881536035,-1.4593352058429205,-0.6052162882212253,1.7359455001348332,0.10066366408238106,2.213289963458048,-2.91234224479998,-0.5643192553611386
2016-04-01,0.7218017598501502,0.20299610342124302,0.8198091107165374,1.1592816101223085,1.7405551642980448,1.2491455990512739,-1.0594160622226076,0.6342370390526401
2016-05-01,0.7608782575237665,0.5033202605111308,0.1736095046364186,0.6095164749657112,1.1420234252764045,2.0784060952282952,2.0174484528194854,0.7253121279618198
2016-06-01,0.9280850649969971,0.7931816022140133,0.9277434084862242,0.6771441439352716,1.3221347460157578,0.30041841804966674,1.3229367749810803,0.9011932345734466
2016-07-01,0.7190067747506914,0.6292241233593372,0.3225010190142309,2.1090156801945006,2.1451491408356302,1.8736618836054115,2.291943723079003,0.6980101099408614
2016-08-01,1.3000574904086502,1.4435582276774879,1.4900262213196271,2.0455148706486703,2.7345730129016976,1.8348106321621718,-0.5386661429409034,1.3275732600371257
2016-09-01,1.0698613466925597,1.5944708835929804,1.3926407705450348,1.2465508645227257,1.4566017021050464,0.8028499700715038,-0.19498232418158945,1.1024221377303873
2016-10-01,0.7808314056986838,1.4020327856086154,1.4709879874908176,0.591481659008086,0.789941006529156,0.7728550871349608,1.008953922034069,0.8434362912362723
2016-11-01,0.41312891027790594,0.38157821479145426,1.0092482663783404,-0.5626878753496043,-0.22291908063856736,0.05163010052757289,0.5643871474661432,0.4010036124066883
2016-12-01,0.9892801337326103,2.0605211575686226,0.907063054340987,-2.5259830218447092,-0.4605172413504195,-1.4556028728713757,0.8525566815203701,1.0940812977928955
2017-01-01,1.0679254862986345,2.095481981404696,0.8906350453977754,-1.728138595532716,0.2011534419233452,-1.4760121098342007,1.808199564041293,1.1234345009254028
2017-02-01,1.302184420020507,1.8098374127046448,1.6539622890112253,-0.8276853372273691,0.5298814639080242,-0.11590088723658482,1.0301674964904446,1.353764814957433
2017-03-01,1.7656885632114785,1.8132794237835215,2.1268065647303716,-0.2191297541874508,1.0726611490761382,0.4688077597048149,0.6546883133592126,1.7626393959674167
2017-04-01,1.3418235103777636,1.428857776885916,2.0382550985019856,-0.31175806635569936,0.3215581510649853,0.2768564559995188,-0.4772500141831959,1.3418814127643417
2017-05-01,1.3518649352704997,1.4206157876500507,2.195981100891263,0.19520377556216173,0.4541231981595356,0.538671375804766,-1.1565713019648063,1.3602601337097469
2017-06-01,1.355841684214391,0.8452899569564637,2.543740094874721,0.6601199589022451,0.2549950883397245,0.3961630420696974,-1.196483660732462,1.2904373641921154
2017-07-01,1.1215877193999066,1.2907488586939841,1.57178790030928,0.6895514921218191,0.45796680801670003,-0.09584217205405954,-1.0759182239662288,1.1265870652648888
2017-08-01,1.3753544176611547,1.1394398326893664,2.0334726438447626,0.2793449197437606,0.7729006282622305,0.3657327190570434,0.4601840963667487,1.359748856787586
2017-09-01,1.1759595846297328,0.799866439038494,2.0312279246835456,1.0622938740147425,0.5769958990763183,1.0546524144486082,0.38768523595880794,1.1270163606619867
2017-10-01,1.237033897672094,1.6362079785965682,1.5889836021313133,0.24113877428556543,0.2743567392682693,0.22035092413355878,0.8736531644959866,1.287842340456982
2017-11-01,1.529842128755907,1.5096007736765154,2.1201602448381496,0.18378471761089474,0.21289557110781385,0.06741804946137231,1.8685730335206652,1.5315862143907921
2017-12-01,1.8250373461790885,1.735900357676608,2.0793721971238073,0.33436740240689355,0.6801817962478754,0.12258976504936589,1.4603924429271216,1.832577638471632
2018-01-01,1.5689304178751349,1.3185837901279804,1.7951201736663291,0.654333634239877,0.2601697714361764,0.4674190315672642,1.9031355859075683,1.5686546958958212
2018-02-01,2.260877779615701,1.5743217098593374,2.8435615205527767,-0.12345689819287216,-0.25694486821161006,0.9577975375029101,2.268060108727581,2.2111012088183486
2018-03-01,1.4156865600763666,0.7731660720346453,2.1894579280302917,-0.8185472773421962,-1.4528357330254347,0.40219642541684036,0.6105976994174594,1.3374338389339442
2018-04-01,0.8622251295925905,0.8203704784485691,1.3476013978790222,0.05298611493264111,-0.5662505581224758,0.43153517100710936,1.1544506303769186,0.8646207661566211
2018-05-01,0.8851618603620234,0.8926517094994277,1.2569843919016537,-0.36820319776005583,-0.18168450241767015,0.18919253410128517,1.824717121158808,0.8698599680145406
2018-06-01,1.1101812989071667,1.6410626780464315,1.8756212345533485,0.12097906163082449,0.408103667097456,-0.0661611488074554,2.073393637524089,1.1564075897653867
2018-07-01,0.9715261905894331,1.4781959313265614,1.7460691197830094,0.2354814308721057,0.8532532048890393,-0.6863807006557838,0.8703685747269266,1.0296780157989032
2018-08-01,1.416625218175638,1.4441282620865887,1.9246681125396714,-0.11394661755240838,0.9522675969311198,-0.9967154618207622,-0.0779090369855696,1.4191732556302283
2018-09-01,1.6732194711328081,1.9144861333151713,2.46717331209086,0.18965536532316313,1.234849079935181,-1.2498894690876174,0.24731725627232384,1.716991171182799
2018-10-01,1.4288851180027504,1.2607522233783157,2.013744154053386,-0.39683628726039494,0.3703909031716357,-1.0837699956380287,1.1710099302901509,1.3927409599274727
2018-11-01,0.563659259842075,-0.12767223262028374,0.7944294534625843,-0.9052883385699986,0.07828409026990046,-0.406012044720172,-0.5655264863557509,0.481618403452541
2018-12-01,0.7487207337948788,0.16324699061660974,0.6739587567644211,-0.31889150744521655,0.7568650449478308,-0.2543108705400227,-2.8596546392176068,0.7020679992610208
2019-01-01,-0.28600879011044567,-1.334030575688937,-0.5768408717342286,0.6339489079627417,-0.4793907684266541,0.6157851483550562,-3.59523629837881,-0.3938218921419856
2019-02-01,0.7454762960471578,0.40613284877670863,0.8805884652430379,0.6504718605639428,1.0693465854433526,1.0816589891522452,-0.4152211328865354,0.7216699548072318
2019-03-01,0.9982870611898095,0.8970632626727175,1.1313554315761098,0.22696907264881772,1.0076794423621525,0.6454778433383339,0.30525299232620584,1.0217763372426152
2019-04-01,1.0665397357042459,0.557330064727669,1.4358498506860835,1.0951291174375501,1.2974047839510736,0.2045091776026554,0.1419699782982602,1.0179546596892395
2019-05-01,1.4637489410313174,0.9230747804452349,1.9454655027129246,0.5273683571918716,1.18259071207716,0.029414127242080187,0.3928711684980817,1.42013188189469
2019-06-01,0.6532795230117723,-0.010726546217145187,0.8182292509336044,1.492024300188774,1.0172428642510125,0.36690755017181453,-1.053406277657844,0.6004586810345545
2019-07-01,1.2095519071946848,0.7130414494590936,1.5180813172402623,1.3669501964352755,0.9406734538319562,1.5221880106148968,0.10626717794357056,1.1978035862405236
2019-08-01,1.2985224903140404,0.7594506620624852,1.6320488283207903,1.128433691282981,1.1997470040614022,1.199893221543338,-0.17974616849783248,1.2699477985921155
2019-09-01,0.9748876352783661,0.14498344481906159,1.2362784455386244,2.57385316330142,1.5736570245606272,2.2839660652190523,-1.161237604654521,0.9102341903222056
2019-10-01,1.0324267820380961,0.33055431821896514,1.1926699268185166,1.6346677456460645,1.486033033914055,1.2583530690638658,-0.5437570289929918,0.947735122440362
2019-11-01,1.243916765623242,0.6602767223461967,1.5756079785713244,1.194273303662876,1.562541239830335,1.4241133963833401,0.031136410683989278,1.157162577274297
2019-12-01,1.5418624427206267,1.0683874140119405,1.8733232559733686,0.92175373319805,1.1097132473429485,0.7223996736351477,-0.008079663131087716,1.4795834199946838
2020-01-01,1.6848658373903846,1.2442883928665922,2.1081094197607486,0.29626461492514516,0.8797031772109494,1.1565625171036484,0.9300531157179818,1.602219232479344
2020-02-01,1.4946644700901355,0.7408162833529233,2.274605698292466,1.3713840869544498,1.1110914634285762,1.657343452917864,-0.7547832544274272,1.4268630502715118
2020-03-01,0.657563176631733,-0.2168958512737917,1.3102469777629548,2.061412123884516,0.2009976473124543,1.2753192947684207,-1.9221098788946231,0.5868322400254292
2020-04-01,-0.39886065703344176,-1.9425638465972546,0.4504362037861959,2.7525318095824676,-1.4565058413286933,1.0258339669805117,-4.729345429117622,-0.5603995118129154
2020-05-01,0.7884580787328072,-0.2917912127613072,1.8700829888049795,2.4355008014328137,-0.21593331537516378,1.9132919728477542,-4.225471794304943,0.6975108362544065
2020-06-01,1.1383116731852057,0.28964230459016,2.2923777329670503,1.7416161867335245,0.020608206051498226,2.0058523138663062,-1.7483825120425251,1.0836447619681557
2020-07-01,1.1638640018740936,0.5597759925111022,2.6517255403987763,1.4963026478608572,0.2135140483946526,2.1127756532721955,-0.6581178983810783,1.1712296525293016
2020-08-01,1.6135945591055063,0.8495438990287825,3.175508044522674,1.9519815977134138,0.7182349759004903,3.3754746282800556,0.39991834166395057,1.6061034724328997
2020-09-01,2.1021408592384327,1.337842235988791,4.061262270846278,1.0239374058697455,0.7035883211883057,2.7105046808548505,1.2683131298792132,2.1026192592863
2020-10-01,1.4747398107382317,0.7782101340593606,2.8120985178314646,0.9762295666222557,0.22732288798935313,1.7340463802910024,0.1753377624499924,1.4752954832773164
2020-11-01,1.1565495020553611,0.9888817066615081,2.254006248135991,0.3705187477086962,-0.09737722647252277,1.4192197320013173,-0.49583195365341715,1.2056923789692755
2020-12-01,1.9353246933912864,2.2481192309323914,3.087006913846165,0.5949976909469152,0.8876591051870656,0.5415079329473694,1.3602513443451314,2.034953636630126
2021-01-01,2.052611720040702,2.84015492037224,3.230446222819082,0.302937601719917,0.90254622475637,1.4239006786870039,2.1467943459805756,2.2482872409760564
2021-02-01,1.7665306146168067,3.1182578404714594,2.9039924531035735,-0.2651335894533337,1.000723619603764,0.8539582187057838,2.394813557266058,1.9910938996419583
2021-03-01,1.8757477230453237,3.5768825599487686,2.579855841464698,-1.1626752845175037,1.3152275801421456,-0.03312003630895461,4.007566736076969,2.126531749940637
2021-04-01,2.1389857807799326,3.1930073497967957,2.4492689251041395,-1.9945080124789394,1.758603806226295,-0.18255380252412814,2.810730225833682,2.294411209335572
2021-05-01,2.5533198531348402,2.9765468222284355,2.8367694245343666,-0.9850377243671196,2.461254995702247,0.38255807816333626,3.861886020281282,2.693266043057249
2021-06-01,2.278782967827691,2.548388001531936,2.398784726887586,-0.7879541235918178,2.1955134321315155,1.278672874710994,3.8456317577602457,2.352616786271576
2021-07-01,2.221988606554952,2.376071214731151,2.7907412290994595,0.016323716502806784,2.132082923728699,0.2837864739602722,3.742210897822264,2.312388937519936
2021-08-01,2.3014612453093606,1.7483740790503741,2.794726473745965,0.5701791075172508,2.5817229556638748,0.5674040414337423,3.133547019546674,2.2581403348233846
2021-09-01,2.4166800218019295,1.761767682989956,2.963415210197846,0.4259762883672928,2.503868314457178,0.4882334560053001,2.065437519434119,2.35971646650516
2021-10-01,1.7080560485592344,1.2176304803329667,2.11357688271236,-0.07793206809823658,1.5673607485124599,0.029797960510235828,2.783343293573803,1.7058154111241788
2021-11-01,2.1971947234208615,1.6249345899594625,2.656582717381885,0.304520332332653,2.178900989282207,0.24073640259026485,3.449523236581024,2.1789810594285717
2021-12-01,1.934549388582426,1.0169911678618975,2.593823691849381,0.6776858253569732,1.715754509080995,0.12171796364948671,1.2161688310337313,1.844008173369754
2022-01-01,2.1388708583860994,1.1198458188397056,2.4271783270475162,0.24034294433976477,2.3992646438116285,0.5463481447116554,2.247658954520273,1.9979586909921074
2022-02-01,1.5648509918959332,0.2285714980185235,1.5307794059898772,-0.31453672363927493,1.5115261078820608,0.2628304268680055,3.2337441824706663,1.3823220322700365
2022-03-01,1.1754905627528582,0.3314285754623235,0.9894104014175469,-0.5330548902633598,1.0550625523937969,0.9804621830793104,3.8552288747599888,1.0383382431473709
2022-04-01,1.3975349319217762,0.410602893915506,1.3544195250109257,-1.2705164084050224,1.4993056173235442,1.0148577905162528,4.925022622562644,1.2442316444850647
2022-05-01,0.6866151367726868,-0.531164389905878,0.13841942824788972,-2.538175120795301,1.021597999069535,0.6229771685382585,5.083604364140961,0.47030000972979935
2022-06-01,0.6271423984885858,-0.4408322782939549,-0.04524019475367045,-2.4507952518581595,0.46826582300727326,0.15552198444786075,4.960279262796359,0.37596782597466233
2022-07-01,-0.11160889528909608,-1.2981113228240408,-1.0084356348461687,-2.196303824650678,-0.34376221743557983,-0.06240475610556893,2.7068873711435053,-0.3849106644344366
2022-08-01,0.7722313515290955,-0.019009102364389657,0.5278393695786421,-1.396352797199891,0.6872511400096589,-0.40692736824924824,1.8575104405694562,0.5953224582403088
2022-09-01,0.40136831358981784,-0.17498156471428714,0.06578089804008846,-1.8857477328720247,0.08157747723963764,-0.785259455137156,1.1952986016480796,0.23476395057681398
2022-10-01,-0.3553923927123311,-1.0535111600429214,-0.9012689666667539,-2.890294948104553,-1.0099287049636663,-1.1405139636333155,-0.42581709470980134,-0.5551160749343084
2022-11-01,0.4185307794773985,0.07476217554318225,-0.35042521799730947,-3.461259313866083,-0.41149616578483683,-1.2752437658071394,0.859084710679624,0.29170696839097393
2022-12-01,0.8188101592395526,0.27179058916837595,0.23660612527424912,-1.7241226137826593,0.2226994020483174,0.08121384113773562,1.0099151506883919,0.6877458928954078
2023-01-01,0.28418910860607643,-0.35170656552887547,-0.6336505062734059,-1.8803682901219194,-0.39652569827846756,0.4257889889997828,0.15200860130126334,0.13966175360756664
2023-02-01,0.8004093345935268,0.514812929950034,0.4248056084896205,-0.6110094155104522,0.6359697478069787,1.044364752015711,0.4681097474464793,0.7105593325340672
2023-03-01,0.541123415798808,0.32639331990846726,0.3721817778507801,-1.2211137518050095,0.11896274861427131,0.26189249918334945,-0.5456413372341351,0.4745447310251927
2023-04-01,0.7923901894570275,-0.1418915088109227,1.0915439561080085,-0.4341919957261226,-0.20063493881333366,1.08322384178103,-0.4290137028311932,0.6516441740102846
2023-05-01,0.9304331359825361,-0.28887127034572785,1.0820817396950695,-0.3341190583392988,-0.02389897092436036,1.0522842066701072,-0.48559182474130175,0.7612159031507899
2023-06-01,0.8908837143289217,-0.3701070048943574,1.6498845363676176,-0.7263051665173221,-0.44914137235268736,0.7668804118256718,-1.747267174078611,0.7272576072292574
2023-07-01,1.3354115756719875,0.4152798021780662,2.07229010652087,-0.5958339084205126,0.08364615242341297,0.42065631525921,-0.6663221433907682,1.2155799753371557
2023-08-01,1.5824091813190895,0.948780351165039,2.297689248802869,-0.8926958219213582,0.420668479131172,0.6286635119600325,1.0473682653716938,1.506927616624709
2023-09-01,1.2566807602082544,0.3930427077545699,1.8869858364151526,-1.2250251191136412,0.02582095779846373,0.39692411596927607,0.7712559025900299,1.1550120589170465
2023-10-01,0.7434141753816206,-0.18457519078491522,1.248835312720239,-2.10583884529291,-0.7030670602301101,-0.1773963990136936,0.9130674832033325,0.6572310007509223
2023-11-01,0.5234653859791992,-0.7466413489133604,0.9566971342577898,-2.6252608478713824,-0.9337486084861882,0.6620585710931113,0.35708313936215463,0.3836457262611288
2023-12-01,1.200165631162134,0.1445160116524532,1.7992719561339632,-0.9790148422213517,0.20073474043522,0.8568244971856848,-0.19510699810657808,1.1067647248776287
2024-01-01,1.4110277964910243,0.9622656401686112,2.091158748336695,0.03770675003113344,0.7986615526054819,0.9012225803704044,-1.6224735134115307,1.39611655298995
2024-02-01,1.4953225547303697,0.6079655718139408,2.101142845734563,-0.18145293290447123,0.41093349921468814,0.6374026528974563,-0.05840066557214224,1.4168161008766875
2024-03-01,1.8144463288363524,1.0186330851352858,2.399334191046002,-0.494336717691155,0.5475403464668351,0.6124494941528645,-0.32041293967026313,1.7675784826927738
2024-04-01,1.9620566542576674,1.2333513372143832,2.275431989626111,-0.34721611174520245,0.611620285513441,1.449936138723693,0.5422898076049332,1.9110410529024473
2024-05-01,1.4263121065242221,0.5531752451109213,1.67545087305909,-1.0916764078592447,-0.050660919231628,1.617043927099998,0.7451775564542454,1.3442913825550884
2024-06-01,1.7282433988502757,0.9288492610057728,2.061687138270361,-0.5931148414824422,0.35832449948165196,1.6072807475090916,0.5306042741219463,1.6310509569408829
2024-07-01,1.8695576417408726,0.7180281724723554,2.4340505283434406,-0.298913731392614,0.3960340883620736,1.3914206226050245,0.40010124092590704,1.744574619075444
2024-08-01,1.8297389779229274,1.4896765937380998,2.070121489357853,0.21130832064255092,1.0809903503640956,1.8334217881270274,-0.23005838297089332,1.8078575433547377
2024-09-01,1.8962829576627824,1.2273652638479027,1.9915166662393333,0.47886216352652194,1.4648252503832209,1.8709803443982387,-0.6030881023234044,1.8699027964227954
2024-10-01,1.891135607786366,1.1246124481112996,2.020124348078729,0.7082381270509435,1.5734893401834003,2.2539388005377274,-0.31216074249115794,1.849909948638439
